Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
74	 	Parker, Alf	1876-05-01	175cm	 	1 (0-0-1)	 	1898	22y 125d	22y 125d
75	 	Louch, Herb	1875-01-04	173cm	 	1 (0-0-1)	 	1898	23y 249d	23y 249d
76	 	Purse, Jack	1879-06-28	179cm	 	1 (0-0-1)	 	1898	19y 74d	19y 74d
77	 	Todd, Jack	1879-04-29	 	 	1 (0-0-1)	 	1898	19y 134d	19y 134d
82	 	Ryan, Jack	1873-06-24	178cm	79kg	1 (0-0-1)	 	1899	25y 323d	25y 323d
92	 	Robertson, Dick	1877-05-24	168cm	 	1 (0-0-1)	 	1899	22y 24d	22y 24d
94	 	Dalton, Michael	1875-05-23	177cm	 	1 (0-0-1)	 	1899	24y 46d	24y 46d
95	 	Farnan, Jim	1875-07-12	173cm	 	1 (0-0-1)	 	1899	23y 361d	23y 361d
101	 	Kennedy, Herb	1877-02-21	 	 	1 (0-0-1)	 	1899	22y 172d	22y 172d
102	 	Opie, Jim	1883-03-01	179cm	 	1 (0-0-1)	 	1899	16y 178d	16y 178d
106	 	Young, Alex	1879-10-07	 	 	1 (0-0-1)	 	1899	19y 330d	19y 330d
107	 	Heron, Wal	1875-05-16	173cm	 	1 (0-0-1)	 	1899	24y 116d	24y 116d
116	 	Strickland, Dave	1877-12-04	179cm	 	1 (0-0-1)	 	1900	22y 159d	22y 159d
121	 	Campbell, Bob	1868-09-06	 	 	1 (0-0-1)	 	1900	31y 304d	31y 304d
125	 	Jackson, Henry	1877-12-20	 	 	1 (0-0-1)	 	1900	22y 262d	22y 262d
126	 	Stewart, Harold	1876-04-26	171cm	 	1 (0-0-1)	 	1900	24y 135d	24y 135d
127	 	Dowdall, Harry	1872-06-29	 	 	1 (0-0-1)	 	1901	28y 309d	28y 309d
134	 	Anderson, Bill	1878-07-01	 	 	1 (0-0-1)	 	1901	22y 321d	22y 321d
137	 	Murphy, Tim	1878-07-22	179cm	 	1 (0-0-1)	 	1901	22y 307d	22y 307d
138	 	Nash, Bill	1882-06-22	 	 	1 (0-0-1)	 	1901	18y 337d	18y 337d
143	 	Aurish, Ern	1878-08-09	171cm	 	1 (0-0-1)	 	1901	22y 317d	22y 317d
145	 	McGuinness, Paddy	1878-04-26	171cm	 	1 (0-0-1)	 	1901	23y 57d	23y 57d
151	 	Brennan, Arthur	1881-03-02	179cm	 	1 (0-0-1)	 	1901	20y 161d	20y 161d
152	 	Clements, Herb	1882-01-18	 	 	1 (0-0-1)	1	1901	19y 204d	19y 204d
153	 	Gray, Sam	1880-08-01	 	 	1 (0-0-1)	 	1901	21y 23d	21y 23d
161	 	Nicholls, Ernest	1884-03-31	 	 	1 (0-0-1)	 	1902	18y 68d	18y 68d
163	 	Ockleshaw, Bill	1876-12-19	174cm	 	1 (0-0-1)	 	1902	25y 184d	25y 184d
165	 	Clarke, Walter	1883-02-03	 	 	1 (0-0-1)	 	1902	19y 152d	19y 152d
166	 	Brunning, Herb	1886-05-26	 	 	1 (0-0-1)	 	1902	16y 54d	16y 54d
167	 	Kennedy, Bill	1882-07-25	 	 	1 (0-0-1)	 	1902	19y 359d	19y 359d
169	 	ONeill, Robert	1883-04-03	 	 	1 (0-0-1)	 	1902	19y 114d	19y 114d
173	 	McCracken, Peter	1883-02-04	171cm	 	1 (0-0-1)	1	1902	19y 207d	19y 207d
192	 	Marshall, Jim	1882-01-16	 	 	1 (1-0-0)	 	1904	22y 112d	22y 112d
194	 	Stark, David	1879-09-15	 	 	1 (0-0-1)	 	1904	24y 242d	24y 242d
202	 	Griffin, Des	1882-06-26	175cm	 	1 (0-0-1)	 	1904	22y 27d	22y 27d
203	 	Scullion, Dan	1886-06-03	188cm	 	1 (0-0-1)	 	1904	18y 71d	18y 71d
206	 	Evans, Ivor	1887-07-24	178cm	 	1 (0-0-1)	 	1904	17y 34d	17y 34d
207	 	Downes, Gordon	1878-06-23	170cm	 	1 (0-0-1)	 	1904	26y 72d	26y 72d
208	 	Jones, Lewis	1883-12-20	168cm	68kg	1 (0-0-1)	 	1904	20y 258d	20y 258d
210	 	Marchant, Joe	1884-09-11	 	 	1 (0-0-1)	 	1904	19y 358d	19y 358d
211	 	Sheehan, Jimmy	1884-04-03	174cm	 	1 (0-0-1)	2	1904	20y 153d	20y 153d
213	 	Dunne, Frank	1875-08-13	180cm	 	1 (0-0-1)	1	1905	29y 266d	29y 266d
215	 	Herman, Alby	1879-03-28	164cm	 	1 (0-0-1)	 	1905	26y 39d	26y 39d
216	 	McGarry, Barney	1881-08-05	 	 	1 (0-0-1)	 	1905	23y 274d	23y 274d
221	 	Crichton, Hugh	1882-01-20	173cm	 	1 (0-0-1)	 	1905	23y 120d	23y 120d
226	 	Hannagan, Jack	1885-05-16	 	 	1 (0-0-1)	 	1905	20y 25d	20y 25d
228	 	Rowe, Charles	1882-06-14	 	 	1 (0-0-1)	 	1905	23y 3d	23y 3d
230	 	Beales, Claude	1887-08-23	 	 	1 (0-0-1)	 	1905	17y 319d	17y 319d
231	 	Robertson, Frank	1882-04-25	171cm	 	1 (0-0-1)	 	1905	23y 95d	23y 95d
234	 	Kay, Charlie	1884-03-02	182cm	 	1 (0-0-1)	2	1905	21y 170d	21y 170d
240	 	Fagan, Jim	1882-05-24	 	 	1 (0-0-1)	2	1906	23y 353d	23y 353d
247	 	Edwards, Ted	1883-09-24	175cm	 	1 (1-0-0)	 	1906	22y 293d	22y 293d
248	 	Hall, Alex	1869-01-04	173cm	 	1 (1-0-0)	 	1906	37y 191d	37y 191d
250	 	Roberts, Len	1880-07-04	 	 	1 (0-0-1)	 	1906	26y 24d	26y 24d
251	 	Gerrard, Arthur	1886-04-28	 	 	1 (1-0-0)	 	1906	20y 126d	20y 126d
252	 	OConnor, Ned	1877-06-03	177cm	 	1 (1-0-0)	 	1906	29y 90d	29y 90d
258	 	Gilding, John	1884-07-04	178cm	 	1 (1-0-0)	 	1907	22y 318d	22y 318d
260	 	Brown, Frank	1887-11-13	175cm	 	1 (1-0-0)	 	1907	19y 235d	19y 235d
263	 	Miles, Arthur	1888-02-19	173cm	71kg	1 (0-0-1)	 	1907	19y 151d	19y 151d
265	 	Fisher, Ted	1887-07-11	179cm	84kg	1 (0-0-1)	 	1907	20y 51d	20y 51d
271	 	Cromie, Bob	1881-08-14	173cm	 	1 (1-0-0)	 	1908	26y 297d	26y 297d
272	 	Grant, Jack	1883-05-29	175cm	73kg	1 (1-0-0)	 	1908	25y 8d	25y 8d
274	 	Abbott, Ernie	1883-07-12	174cm	 	1 (1-0-0)	1	1908	25y 20d	25y 20d
276	 	Hill, Doug	1884-01-27	177cm	 	1 (0-0-1)	1	1908	24y 194d	24y 194d
277	 	Mitchell, Hector	1887-08-19	 	 	1 (0-0-1)	 	1908	20y 355d	20y 355d
284	 	Richardson, Bert	1887-01-03	174cm	 	1 (0-0-1)	 	1909	22y 118d	22y 118d
288	 	Fregon, Angus	1880-07-18	180cm	 	1 (0-0-1)	 	1909	28y 294d	28y 294d
289	 	Jackson, Jim	1890-04-28	174cm	73kg	1 (0-0-1)	 	1909	19y 10d	19y 10d
293	 	Murtagh, Owen	1887-11-09	179cm	 	1 (0-0-1)	 	1909	21y 194d	21y 194d
295	 	Riley, Jeff	1880-01-16	169cm	 	1 (1-0-0)	 	1909	29y 140d	29y 140d
303	 	Campbell, Dick	1884-12-08	 	 	1 (0-0-1)	 	1909	24y 221d	24y 221d
306	 	Cobain, Arthur	1880-11-02	 	 	1 (0-0-1)	 	1909	28y 271d	28y 271d
307	 	Heron, Keith	1890-05-24	175cm	 	1 (0-0-1)	 	1909	19y 68d	19y 68d
312	 	Bradley, Syd	1880-03-08	177cm	 	1 (0-0-1)	1	1909	29y 166d	29y 166d
315	 	Bland, Norm	1889-03-10	 	 	1 (0-0-1)	 	1909	20y 171d	20y 171d
316	 	Egan, Harold	1884-11-28	177cm	 	1 (0-0-1)	 	1909	24y 273d	24y 273d
320	 	Friend, Herb	1888-07-06	168cm	 	1 (0-0-1)	 	1910	21y 298d	21y 298d
323	 	Turner, Frank	1886-07-31	171cm	 	1 (0-0-1)	 	1910	23y 273d	23y 273d
328	 	Lamprell, Tommy	1887-06-08	 	 	1 (0-0-1)	2	1910	22y 347d	22y 347d
329	 	Nilen, John	1878-01-30	177cm	 	1 (0-0-1)	 	1910	32y 111d	32y 111d
331	 	Smith, Ted	1887-05-28	174cm	 	1 (0-0-1)	 	1910	22y 358d	22y 358d
334	 	Farnsworth, Harry	1885-12-03	179cm	 	1 (0-0-1)	1	1910	24y 183d	24y 183d
337	 	Bushell, Joe	1888-03-03	179cm	 	1 (0-0-1)	 	1910	22y 95d	22y 95d
341	 	Williams, George	1881-02-10	 	 	1 (0-0-1)	 	1910	29y 142d	29y 142d
343	 	Holmes, Lou	1892-07-07	173cm	 	1 (0-0-1)	 	1910	18y 16d	18y 16d
345	 	Jamieson, Les	1886-10-19	178cm	 	1 (0-0-1)	 	1910	23y 291d	23y 291d
346	 	Woodfield, Ern	1888-08-18	177cm	 	1 (0-0-1)	 	1910	21y 353d	21y 353d
348	 	Pickerd, Charles	1892-01-07	 	 	1 (0-0-1)	 	1910	18y 225d	18y 225d
358	 	Mortimer, Sam	1892-11-18	180cm	71kg	1 (0-0-1)	1	1911	18y 169d	18y 169d
362	 	Handley, Tom	1885-12-24	 	 	1 (0-0-1)	 	1911	25y 147d	25y 147d
366	 	Newbound, Arthur	1886-03-04	 	 	1 (0-0-1)	1	1911	25y 84d	25y 84d
374	 	Bowtell, Alby	1887-06-27	173cm	 	1 (0-0-1)	 	1911	24y 32d	24y 32d
377	 	Donnelly, Peter	1891-02-19	174cm	 	1 (0-0-1)	 	1911	20y 160d	20y 160d
378	 	Hammond, Alf	1887-07-30	175cm	 	1 (0-0-1)	 	1911	23y 364d	23y 364d
379	 	OPelt, Otto	1888-02-12	175cm	 	1 (0-0-1)	 	1911	23y 167d	23y 167d
381	 	Somer, John	1891-04-22	174cm	 	1 (0-0-1)	 	1911	20y 98d	20y 98d
382	 	Soutar, Tom	1893-03-16	177cm	 	1 (0-0-1)	 	1911	18y 135d	18y 135d
383	 	Ward, Bill	1891-11-16	171cm	69kg	1 (0-0-1)	 	1911	19y 255d	19y 255d
384	 	Ainslie, Brodie	1891-08-10	179cm	 	1 (0-0-1)	 	1911	20y 9d	20y 9d
385	 	Bray, Henry	1891-06-13	170cm	 	1 (0-0-1)	 	1911	20y 67d	20y 67d
390	 	McNamara, Henry	1884-01-23	 	 	1 (0-0-1)	 	1911	27y 208d	27y 208d
392	 	Suhr, Charles	1885-07-09	178cm	 	1 (0-0-1)	 	1911	26y 48d	26y 48d
393	 	Whittle, Jack	1890-01-10	170cm	 	1 (0-0-1)	 	1911	21y 228d	21y 228d
394	 	Robinson, Gordon	1888-04-12	 	 	1 (0-0-1)	 	1911	23y 143d	23y 143d
417	26	Flintoft, Bill	1889-03-20	178cm	 	1 (1-0-0)	 	1913	24y 65d	24y 65d
434	2	Couttie, Vern	1891-05-07	166cm	 	1 (1-0-0)	1	1914	23y 114d	23y 114d
437	23	McDonald, George	1893-02-22	171cm	 	1 (1-0-0)	1	1914	21y 188d	21y 188d
438	19	Roberts, Clarrie	1888-11-04	163cm	 	1 (1-0-0)	 	1914	25y 298d	25y 298d
446	28	Moloughney, Tom	1888-10-08	170cm	 	1 (0-0-1)	 	1915	26y 233d	26y 233d
447	29	Dinsmore, Bill	1887-02-14	170cm	 	1 (1-0-0)	 	1915	28y 111d	28y 111d
449	24	Harrison, Fred	1893-02-18	179cm	78kg	1 (0-0-1)	 	1915	22y 128d	22y 128d
453	 	Bastin, George	1893-08-20	 	 	1 (0-0-1)	2	1915	22y 1d	22y 1d
465	29	McPherson, Frank	1896-02-27	 	 	1 (0-0-1)	 	1918	22y 101d	22y 101d
473	 	Corbett, Leo	1895-06-25	191cm	86kg	1 (1-0-0)	 	1919	23y 340d	23y 340d
474	 	Russell, Bobby	1893-07-02	178cm	80kg	1 (1-0-0)	 	1919	25y 333d	25y 333d
482	17	Griffiths, Bill	1896-03-24	182cm	78kg	1 (0-0-1)	 	1919	23y 166d	23y 166d
498	 	Munro, Gordon	1893-12-17	191cm	 	1 (0-0-1)	 	1920	26y 173d	26y 173d
502	 	Schaefer, Carl	1894-02-16	173cm	 	1 (0-0-1)	 	1920	26y 131d	26y 131d
508	 	Gleeson, Frank	1897-09-25	168cm	 	1 (0-0-1)	 	1920	22y 331d	22y 331d
511	 	McLeish, Maurie	1899-06-05	178cm	74kg	1 (0-0-1)	 	1920	21y 84d	21y 84d
513	21	Stevens, Steve	1903-02-05	 	 	1 (0-0-1)	 	1920	17y 205d	17y 205d
514	 	Duffy, Kevin	1897-04-13	178cm	 	1 (0-0-1)	 	1920	23y 144d	23y 144d
516	 	Quinn, Frank	1893-07-11	180cm	 	1 (0-0-1)	1	1920	27y 55d	27y 55d
521	18	Polinelli, Larry	1891-12-19	182cm	83kg	1 (0-0-1)	1	1921	29y 139d	29y 139d
523	22	Howell, Gus	1897-06-25	177cm	 	1 (0-0-1)	 	1921	23y 358d	23y 358d
527	 	Dick, Dave	1901-01-08	173cm	66kg	1 (0-0-1)	 	1921	20y 245d	20y 245d
544	27	Donaldson, Eric	1898-01-09	184cm	78kg	1 (1-0-0)	 	1923	25y 130d	25y 130d
547	32	Pennicott, George	1897-09-29	192cm	96kg	1 (1-0-0)	 	1923	25y 288d	25y 288d
563	32	White, Henry	1905-07-09	174cm	 	1 (0-0-1)	 	1924	18y 355d	18y 355d
567	1	Henke, Joe	1903-06-25	182cm	79kg	1 (0-0-1)	 	1924	21y 66d	21y 66d
574	29	Bidgood, Jack	1902-05-30	 	 	1 (1-0-0)	 	1925	22y 344d	22y 344d
590	22	Strange, Albert	1905-06-14	 	 	1 (1-0-0)	 	1926	20y 335d	20y 335d
596	34	Peacock, Harold	1897-08-27	179cm	81kg	1 (0-0-1)	 	1926	28y 284d	28y 284d
601	36	Dunstan, George	1904-07-19	179cm	 	1 (0-0-1)	 	1926	22y 40d	22y 40d
602	 	Heinz, George	1891-10-08	169cm	73kg	1 (1-0-0)	1	1927	35y 204d	35y 204d
622	31	McPherson, Harry	1902-10-18	180cm	 	1 (0-0-1)	 	1928	25y 193d	25y 193d
630	20	Terry, Ed	1904-07-04	 	 	1 (0-0-1)	 	1929	24y 311d	24y 311d
631	5	Ross, Ray	1903-04-20	173cm	71kg	1 (0-0-1)	 	1929	26y 84d	26y 84d
646	32	Lucas, Victor	1907-03-23	177cm	 	1 (0-0-1)	 	1930	23y 111d	23y 111d
653	25	Price, Hughie	1908-07-29	184cm	 	1 (0-0-1)	 	1931	22y 298d	22y 298d
658	4	Jones, Tom	1904-04-03	165cm	64kg	1 (0-0-1)	1	1931	27y 78d	27y 78d
680	38	Needham, Eric	1913-06-07	179cm	74kg	1 (0-0-1)	 	1933	19y 326d	19y 326d
686	 	Peterson, Reg	1907-08-16	182cm	75kg	1 (0-0-1)	1	1933	25y 293d	25y 293d
691	5	Hammond, Bob	1905-09-01	182cm	84kg	1 (1-0-0)	 	1933	27y 310d	27y 310d
709	 	Weber, Geoff	1915-01-09	187cm	96kg	1 (0-0-1)	 	1934	19y 249d	19y 249d
715	38	Wilkinson, Jack	1914-08-16	189cm	88kg	1 (1-0-0)	 	1935	20y 303d	20y 303d
726	24	Jennings, Johnny	1911-11-21	171cm	70kg	1 (1-0-0)	 	1936	24y 233d	24y 233d
728	23	Guyer, Charlie	1909-02-17	184cm	84kg	1 (0-0-1)	1	1936	27y 159d	27y 159d
736	40	Goldstraw, Cliff	1916-02-24	177cm	81kg	1 (1-0-0)	 	1937	21y 73d	21y 73d
741	28	Bates, Percy	1913-04-12	179cm	81kg	1 (1-0-0)	 	1937	24y 96d	24y 96d
742	13	Mills, Wallace	1915-01-07	187cm	84kg	1 (1-0-0)	 	1937	22y 198d	22y 198d
744	34	White, Clarrie	1914-02-27	168cm	66kg	1 (0-0-1)	 	1937	23y 168d	23y 168d
758	36	Buchanan, Allan	1916-03-12	178cm	 	1 (1-0-0)	 	1938	22y 112d	22y 112d
768	33	Dyer, Bill	1917-03-15	175cm	69kg	1 (1-0-0)	 	1939	22y 94d	22y 94d
779	5	Taylor, Laurie	1916-11-27	188cm	82kg	1 (0-0-1)	 	1940	23y 222d	23y 222d
795	10	Oatway, Alby	1913-09-29	184cm	88kg	1 (0-0-1)	1	1941	27y 286d	27y 286d
802	10	Ward, Eric	1913-07-04	180cm	71kg	1 (0-0-1)	2	1942	28y 309d	28y 309d
812	 	Hurley, Alf	1913-05-15	161cm	66kg	1 (1-0-0)	 	1942	29y 36d	29y 36d
814	 	Cunningham, Pat	1914-05-22	179cm	72kg	1 (0-0-1)	 	1942	28y 36d	28y 36d
819	44	Parker, George	1921-01-20	184cm	81kg	1 (1-0-0)	 	1942	21y 179d	21y 179d
827	28	Gravell, Jack	1914-03-14	178cm	76kg	1 (0-0-1)	 	1943	29y 69d	29y 69d
848	15	Hazelwood, Les	1920-09-09	170cm	73kg	1 (0-0-1)	1	1944	23y 331d	23y 331d
852	 	Indian, Jack	1926-06-08	179cm	73kg	1 (0-0-1)	 	1944	18y 86d	18y 86d
886	 	Winward, Billy	1920-11-09	185cm	77kg	1 (0-0-1)	 	1946	25y 246d	25y 246d
887	11	Ashdown, Joe	1922-12-30	180cm	80kg	1 (1-0-0)	 	1946	23y 202d	23y 202d
963	9	Slate, Rodney	1930-06-10	179cm	72kg	1 (1-0-0)	 	1952	22y 81d	22y 81d
969	11	Read, Chester	1929-02-19	183cm	86kg	1 (0-0-1)	 	1953	24y 58d	24y 58d
990	 	Cummins, Bruce	1929-11-17	179cm	73kg	1 (0-0-1)	 	1954	24y 284d	24y 284d
1001	20	Osborne, Alan	1933-12-27	175cm	73kg	1 (0-0-1)	 	1955	21y 138d	21y 138d
1008	40	Suttie, Jack	1934-10-02	193cm	94kg	1 (0-0-1)	1	1955	20y 280d	20y 280d
1032	41	Cuthbertson, Alex	1931-06-10	178cm	71kg	1 (0-0-1)	 	1956	24y 358d	24y 358d
1034	40	Cole, Fred	1936-05-27	189cm	86kg	1 (0-0-1)	1	1956	20y 20d	20y 20d
1040	42	Gordon, Ian	1933-02-11	173cm	78kg	1 (0-0-1)	 	1957	24y 75d	24y 75d
1067	44	Kupsch, Ken	1938-10-28	175cm	78kg	1 (1-0-0)	 	1959	20y 263d	20y 263d
1098	50	Reed, Max	1942-05-28	171cm	79kg	1 (1-0-0)	 	1963	20y 348d	20y 348d
1110	29	Young, Adrian	1943-03-10	180cm	80kg	1 (0-0-1)	 	1964	21y 130d	21y 130d
1125	49	Murphy, Pat	1947-04-11	169cm	70kg	1 (0-0-1)	 	1966	19y 75d	19y 75d
1126	34	Croft, Graham	1947-09-06	173cm	70kg	1 (1-0-0)	2	1966	18y 327d	18y 327d
1155	39	Nisbet, Darryl	1949-06-16	183cm	78kg	1 (0-0-1)	 	1970	21y 67d	21y 67d
1190	24	Cannon, Bill	1956-04-04	189cm	83kg	1 (1-0-0)	 	1975	19y 120d	19y 120d
1224	46	Lugg, Gary	1958-06-05	175cm	76kg	1 (0-0-1)	 	1979	21y 25d	21y 25d
1272	55	Smith, Malcolm	1959-05-25	185cm	81kg	1 (0-0-1)	 	1982	23y 95d	23y 95d
1286	42	McAsey, Chris	1962-04-25	185cm	75kg	1 (0-0-1)	 	1983	21y 103d	21y 103d
1308	50	Misso, Enrico	1964-07-14	196cm	83kg	1 (0-0-1)	 	1985	20y 343d	20y 343d
1327	41	Crebbin, Tom	1964-06-22	175cm	74kg	1 (0-0-1)	1	1986	22y 6d	22y 6d
1336	46	Gladman, Rodney	1968-02-19	180cm	81kg	1 (0-0-1)	 	1987	19y 128d	19y 128d
1346	47	Dwyer, Mark	1964-08-05	175cm	73kg	1 (0-0-1)	 	1988	23y 353d	23y 353d
1349	42	MacMillan, Glenn	1969-10-18	193cm	86kg	1 (0-0-1)	 	1988	18y 307d	18y 307d
1364	57	Lister, Christian	1968-07-14	184cm	80kg	1 (1-0-0)	 	1990	21y 323d	21y 323d
1401	53	Hanson, Nick	1973-09-21	190cm	80kg	1 (0-0-1)	 	1993	19y 236d	19y 236d
1405	52	Capsalis, Leigh	1971-12-23	180cm	82kg	1 (1-0-0)	 	1993	21y 221d	21y 221d
1425	27	Matthews, Dean	1971-07-21	188cm	82kg	1 (0-0-1)	 	1995	23y 269d	23y 269d
1431	33	Hemley, Chris	1977-09-08	192cm	93kg	1 (0-0-1)	 	1995	17y 331d	17y 331d
1509	5	Watts, Fergus	1985-09-21	197cm	95kg	1 (0-0-1)	1	2006	20y 190d	20y 190d
1518	37	Sweeney, Justin	1987-12-25	186cm	84kg	1 (0-0-1)	 	2007	19y 145d	19y 145d
1530	17	Begley, Colm	1986-08-31	188cm	83kg	1 (1-0-0)	 	2009	22y 342d	22y 342d
1539	42	Archer, Daniel	1991-10-26	193cm	99kg	1 (0-1-0)	 	2011	19y 157d	19y 157d
1542	38	Johnson, Will	1989-10-26	191cm	91kg	1 (0-0-1)	 	2011	21y 186d	21y 186d
1562	45	Ferguson, Jackson	1992-10-23	194cm	89kg	1 (0-0-1)	 	2013	20y 222d	20y 222d
1609	47	Rowe, Sam	1987-11-19	199cm	98kg	1 (0-0-1)	 	2019	31y 278d	31y 278d
1618	27	Abbott, Ryan	1991-06-25	200cm	100kg	1 (1-0-0)	1	2020	29y 73d	29y 73d
1639	45	Peris, Jack	2003-12-17	178cm	74kg	1 (0-0-1)	 	2023	19y 210d	19y 210d
1649	31	Boyd, Harry	1998-02-11	198cm	108kg	1 (0-0-1)	 	2025	27y 33d	27y 33d
1659	30	Dodson, Alex	2006-06-15	203cm	96kg	1 (1-0-0)	 	2025	19y 61d	19y 61d
